5684 400 400
140 150 -1 0
139 150 -1 0
138 150 -1 0
137 150 -1 0
136 150 -1 0
135 150 -1 0
134 150 -1 0
133 150 -1 0
132 150 -1 0
131 150 -1 0
250 149 -1 0
249 149 -1 0
248 149 -1 0
247 149 -1 0
246 149 -1 0
245 149 -1 0
244 149 -1 0
243 149 -1 0
242 149 -1 0
241 149 -1 0
240 149 -1 0
239 149 -1 0
238 149 -1 0
237 149 -1 0
236 149 -1 0
235 149 -1 0
234 149 -1 0
233 149 -1 0
232 149 -1 0
231 149 -1 0
230 149 -1 0
229 149 -1 0
228 149 -1 0
227 149 -1 0
226 149 -1 0
225 149 -1 0
224 149 -1 0
223 149 -1 0
222 149 -1 0
221 149 -1 0
220 149 -1 0
219 149 -1 0
218 149 -1 0
217 149 -1 0
216 149 -1 0
215 149 -1 0
214 149 -1 0
213 149 -1 0
212 149 -1 0
211 149 -1 0
210 149 -1 0
209 149 -1 0
147 149 -1 0
146 149 -1 0
145 149 -1 0
144 149 -1 0
143 149 -1 0
142 149 -1 0
141 149 -1 0
140 149 -1 0
139 149 -1 0
138 149 -1 0
137 149 -1 0
136 149 -1 0
135 149 -1 0
134 149 -1 0
133 149 -1 0
132 149 -1 0
131 149 -1 0
130 149 -1 0
129 149 -1 0
128 149 -1 0
253 148 -1 0
252 148 -1 0
251 148 -1 0
250 148 -1 0
249 148 -1 0
248 148 -1 0
247 148 -1 0
246 148 -1 0
245 148 -1 0
244 148 -1 0
243 148 -1 0
242 148 -1 0
241 148 -1 0
240 148 -1 0
239 148 -1 0
238 148 -1 0
237 148 -1 0
236 148 -1 0
235 148 -1 0
234 148 -1 0
233 148 -1 0
232 148 -1 0
231 148 -1 0
230 148 -1 0
229 148 -1 0
228 148 -1 0
227 148 -1 0
226 148 -1 0
225 148 -1 0
224 148 -1 0
223 148 -1 0
222 148 -1 0
221 148 -1 0
220 148 -1 0
219 148 -1 0
218 148 -1 0
217 148 -1 0
216 148 -1 0
215 148 -1 0
214 148 -1 0
213 148 -1 0
212 148 -1 0
211 148 -1 0
210 148 -1 0
147 148 -1 0
146 148 -1 0
145 148 -1 0
144 148 -1 0
143 148 -1 0
142 148 -1 0
141 148 -1 0
140 148 -1 0
139 148 -1 0
138 148 -1 0
137 148 -1 0
136 148 -1 0
135 148 -1 0
134 148 -1 0
133 148 -1 0
132 148 -1 0
131 148 -1 0
130 148 -1 0
129 148 -1 0
128 148 -1 0
127 148 -1 0
254 147 -1 0
253 147 -1 0
252 147 -1 0
251 147 -1 0
250 147 -1 0
249 147 -1 0
248 147 -1 0
247 147 -1 0
246 147 -1 0
245 147 -1 0
244 147 -1 0
243 147 -1 0
242 147 -1 0
241 147 -1 0
240 147 -1 0
239 147 -1 0
238 147 -1 0
237 147 -1 0
236 147 -1 0
235 147 -1 0
234 147 -1 0
233 147 -1 0
232 147 -1 0
231 147 -1 0
230 147 -1 0
229 147 -1 0
228 147 -1 0
227 147 -1 0
226 147 -1 0
225 147 -1 0
224 147 -1 0
223 147 -1 0
222 147 -1 0
221 147 -1 0
214 147 -1 0
213 147 -1 0
146 147 -1 0
145 147 -1 0
144 147 -1 0
143 147 -1 0
142 147 -1 0
141 147 -1 0
140 147 -1 0
139 147 -1 0
138 147 -1 0
137 147 -1 0
136 147 -1 0
135 147 -1 0
134 147 -1 0
133 147 -1 0
132 147 -1 0
131 147 -1 0
130 147 -1 0
129 147 -1 0
128 147 -1 0
127 147 -1 0
126 147 -1 0
125 147 -1 0
256 146 -1 0
255 146 -1 0
254 146 -1 0
253 146 -1 0
252 146 -1 0
251 146 -1 0
250 146 -1 0
249 146 -1 0
248 146 -1 0
247 146 -1 0
246 146 -1 0
245 146 -1 0
244 146 -1 0
243 146 -1 0
242 146 -1 0
241 146 -1 0
240 146 -1 0
239 146 -1 0
238 146 -1 0
237 146 -1 0
236 146 -1 0
235 146 -1 0
234 146 -1 0
233 146 -1 0
232 146 -1 0
231 146 -1 0
230 146 -1 0
229 146 -1 0
228 146 -1 0
227 146 -1 0
226 146 -1 0
225 146 -1 0
224 146 -1 0
144 146 -1 0
143 146 -1 0
142 146 -1 0
141 146 -1 0
140 146 -1 0
139 146 -1 0
138 146 -1 0
137 146 -1 0
136 146 -1 0
135 146 -1 0
134 146 -1 0
133 146 -1 0
132 146 -1 0
131 146 -1 0
130 146 -1 0
129 146 -1 0
128 146 -1 0
127 146 -1 0
126 146 -1 0
125 146 -1 0
124 146 -1 0
258 145 -1 0
257 145 -1 0
256 145 -1 0
255 145 -1 0
254 145 -1 0
253 145 -1 0
252 145 -1 0
251 145 -1 0
250 145 -1 0
249 145 -1 0
248 145 -1 0
247 145 -1 0
246 145 -1 0
245 145 -1 0
244 145 -1 0
243 145 -1 0
242 145 -1 0
241 145 -1 0
240 145 -1 0
239 145 -1 0
238 145 -1 0
237 145 -1 0
236 145 -1 0
235 145 -1 0
234 145 -1 0
233 145 -1 0
232 145 -1 0
231 145 -1 0
230 145 -1 0
229 145 -1 0
228 145 -1 0
227 145 -1 0
143 145 -1 0
142 145 -1 0
141 145 -1 0
140 145 -1 0
139 145 -1 0
138 145 -1 0
137 145 -1 0
136 145 -1 0
135 145 -1 0
134 145 -1 0
133 145 -1 0
132 145 -1 0
131 145 -1 0
130 145 -1 0
129 145 -1 0
128 145 -1 0
127 145 -1 0
126 145 -1 0
125 145 -1 0
124 145 -1 0
259 144 -1 0
258 144 -1 0
257 144 -1 0
256 144 -1 0
255 144 -1 0
254 144 -1 0
253 144 -1 0
252 144 -1 0
251 144 -1 0
250 144 -1 0
249 144 -1 0
248 144 -1 0
247 144 -1 0
246 144 -1 0
245 144 -1 0
244 144 -1 0
243 144 -1 0
242 144 -1 0
241 144 -1 0
240 144 -1 0
239 144 -1 0
238 144 -1 0
237 144 -1 0
236 144 -1 0
235 144 -1 0
234 144 -1 0
233 144 -1 0
232 144 -1 0
231 144 -1 0
230 144 -1 0
142 144 -1 0
141 144 -1 0
140 144 -1 0
139 144 -1 0
138 144 -1 0
137 144 -1 0
136 144 -1 0
135 144 -1 0
134 144 -1 0
133 144 -1 0
132 144 -1 0
131 144 -1 0
130 144 -1 0
129 144 -1 0
128 144 -1 0
127 144 -1 0
126 144 -1 0
125 144 -1 0
124 144 -1 0
123 144 -1 0
260 143 -1 0
259 143 -1 0
258 143 -1 0
257 143 -1 0
256 143 -1 0
255 143 -1 0
254 143 -1 0
253 143 -1 0
252 143 -1 0
251 143 -1 0
250 143 -1 0
249 143 -1 0
248 143 -1 0
247 143 -1 0
246 143 -1 0
245 143 -1 0
244 143 -1 0
243 143 -1 0
242 143 -1 0
241 143 -1 0
240 143 -1 0
239 143 -1 0
238 143 -1 0
237 143 -1 0
236 143 -1 0
235 143 -1 0
234 143 -1 0
141 143 -1 0
140 143 -1 0
139 143 -1 0
138 143 -1 0
137 143 -1 0
136 143 -1 0
135 143 -1 0
134 143 -1 0
133 143 -1 0
132 143 -1 0
131 143 -1 0
130 143 -1 0
129 143 -1 0
128 143 -1 0
127 143 -1 0
126 143 -1 0
125 143 -1 0
124 143 -1 0
123 143 -1 0
122 143 -1 0
261 142 -1 0
260 142 -1 0
259 142 -1 0
258 142 -1 0
257 142 -1 0
256 142 -1 0
255 142 -1 0
254 142 -1 0
253 142 -1 0
252 142 -1 0
251 142 -1 0
250 142 -1 0
249 142 -1 0
248 142 -1 0
247 142 -1 0
246 142 -1 0
245 142 -1 0
244 142 -1 0
243 142 -1 0
242 142 -1 0
241 142 -1 0
240 142 -1 0
239 142 -1 0
238 142 -1 0
237 142 -1 0
236 142 -1 0
235 142 -1 0
138 142 -1 0
137 142 -1 0
136 142 -1 0
135 142 -1 0
134 142 -1 0
133 142 -1 0
132 142 -1 0
131 142 -1 0
130 142 -1 0
129 142 -1 0
128 142 -1 0
127 142 -1 0
126 142 -1 0
125 142 -1 0
124 142 -1 0
123 142 -1 0
122 142 -1 0
121 142 -1 0
262 141 -1 0
261 141 -1 0
260 141 -1 0
259 141 -1 0
258 141 -1 0
257 141 -1 0
256 141 -1 0
255 141 -1 0
254 141 -1 0
253 141 -1 0
252 141 -1 0
251 141 -1 0
250 141 -1 0
249 141 -1 0
248 141 -1 0
247 141 -1 0
246 141 -1 0
245 141 -1 0
244 141 -1 0
243 141 -1 0
242 141 -1 0
241 141 -1 0
240 141 -1 0
239 141 -1 0
238 141 -1 0
137 141 -1 0
136 141 -1 0
135 141 -1 0
134 141 -1 0
133 141 -1 0
132 141 -1 0
131 141 -1 0
130 141 -1 0
129 141 -1 0
128 141 -1 0
127 141 -1 0
126 141 -1 0
125 141 -1 0
124 141 -1 0
123 141 -1 0
122 141 -1 0
121 141 -1 0
120 141 -1 0
263 140 -1 0
262 140 -1 0
261 140 -1 0
260 140 -1 0
259 140 -1 0
258 140 -1 0
257 140 -1 0
256 140 -1 0
255 140 -1 0
254 140 -1 0
253 140 -1 0
252 140 -1 0
251 140 -1 0
250 140 -1 0
249 140 -1 0
248 140 -1 0
247 140 -1 0
246 140 -1 0
245 140 -1 0
244 140 -1 0
243 140 -1 0
242 140 -1 0
134 140 -1 0
133 140 -1 0
132 140 -1 0
131 140 -1 0
130 140 -1 0
129 140 -1 0
128 140 -1 0
127 140 -1 0
126 140 -1 0
125 140 -1 0
124 140 -1 0
123 140 -1 0
122 140 -1 0
121 140 -1 0
120 140 -1 0
119 140 -1 0
264 139 -1 0
263 139 -1 0
262 139 -1 0
261 139 -1 0
260 139 -1 0
259 139 -1 0
258 139 -1 0
257 139 -1 0
256 139 -1 0
255 139 -1 0
254 139 -1 0
253 139 -1 0
252 139 -1 0
251 139 -1 0
250 139 -1 0
249 139 -1 0
248 139 -1 0
247 139 -1 0
246 139 -1 0
133 139 -1 0
132 139 -1 0
131 139 -1 0
130 139 -1 0
129 139 -1 0
128 139 -1 0
127 139 -1 0
126 139 -1 0
125 139 -1 0
124 139 -1 0
123 139 -1 0
122 139 -1 0
121 139 -1 0
120 139 -1 0
119 139 -1 0
118 139 -1 0
264 138 -1 0
263 138 -1 0
262 138 -1 0
261 138 -1 0
260 138 -1 0
259 138 -1 0
258 138 -1 0
257 138 -1 0
256 138 -1 0
255 138 -1 0
254 138 -1 0
253 138 -1 0
252 138 -1 0
251 138 -1 0
250 138 -1 0
249 138 -1 0
248 138 -1 0
247 138 -1 0
132 138 -1 0
131 138 -1 0
130 138 -1 0
129 138 -1 0
128 138 -1 0
127 138 -1 0
126 138 -1 0
125 138 -1 0
124 138 -1 0
123 138 -1 0
122 138 -1 0
121 138 -1 0
120 138 -1 0
119 138 -1 0
118 138 -1 0
266 137 -1 0
265 137 -1 0
264 137 -1 0
263 137 -1 0
262 137 -1 0
261 137 -1 0
260 137 -1 0
259 137 -1 0
258 137 -1 0
257 137 -1 0
256 137 -1 0
255 137 -1 0
254 137 -1 0
253 137 -1 0
252 137 -1 0
251 137 -1 0
250 137 -1 0
131 137 -1 0
130 137 -1 0
129 137 -1 0
128 137 -1 0
127 137 -1 0
126 137 -1 0
125 137 -1 0
124 137 -1 0
123 137 -1 0
122 137 -1 0
121 137 -1 0
120 137 -1 0
119 137 -1 0
118 137 -1 0
267 136 -1 0
266 136 -1 0
265 136 -1 0
264 136 -1 0
263 136 -1 0
262 136 -1 0
261 136 -1 0
260 136 -1 0
259 136 -1 0
258 136 -1 0
257 136 -1 0
256 136 -1 0
255 136 -1 0
254 136 -1 0
253 136 -1 0
252 136 -1 0
130 136 -1 0
129 136 -1 0
128 136 -1 0
127 136 -1 0
126 136 -1 0
125 136 -1 0
124 136 -1 0
123 136 -1 0
122 136 -1 0
121 136 -1 0
120 136 -1 0
119 136 -1 0
118 136 -1 0
117 136 -1 0
116 136 -1 0
268 135 -1 0
267 135 -1 0
266 135 -1 0
265 135 -1 0
264 135 -1 0
263 135 -1 0
262 135 -1 0
261 135 -1 0
260 135 -1 0
259 135 -1 0
258 135 -1 0
257 135 -1 0
256 135 -1 0
255 135 -1 0
254 135 -1 0
253 135 -1 0
129 135 -1 0
128 135 -1 0
127 135 -1 0
126 135 -1 0
125 135 -1 0
124 135 -1 0
123 135 -1 0
122 135 -1 0
121 135 -1 0
120 135 -1 0
119 135 -1 0
118 135 -1 0
117 135 -1 0
116 135 -1 0
115 135 -1 0
269 134 -1 0
268 134 -1 0
267 134 -1 0
266 134 -1 0
265 134 -1 0
264 134 -1 0
263 134 -1 0
262 134 -1 0
261 134 -1 0
260 134 -1 0
259 134 -1 0
258 134 -1 0
257 134 -1 0
256 134 -1 0
255 134 -1 0
254 134 -1 0
127 134 -1 0
126 134 -1 0
125 134 -1 0
124 134 -1 0
123 134 -1 0
122 134 -1 0
121 134 -1 0
120 134 -1 0
119 134 -1 0
118 134 -1 0
117 134 -1 0
116 134 -1 0
115 134 -1 0
270 133 -1 0
269 133 -1 0
268 133 -1 0
267 133 -1 0
266 133 -1 0
265 133 -1 0
264 133 -1 0
263 133 -1 0
262 133 -1 0
261 133 -1 0
260 133 -1 0
259 133 -1 0
258 133 -1 0
257 133 -1 0
256 133 -1 0
255 133 -1 0
127 133 -1 0
126 133 -1 0
125 133 -1 0
124 133 -1 0
123 133 -1 0
122 133 -1 0
121 133 -1 0
120 133 -1 0
119 133 -1 0
118 133 -1 0
117 133 -1 0
116 133 -1 0
115 133 -1 0
114 133 -1 0
53 133 -1 0
270 132 -1 0
269 132 -1 0
268 132 -1 0
267 132 -1 0
266 132 -1 0
265 132 -1 0
264 132 -1 0
263 132 -1 0
262 132 -1 0
261 132 -1 0
260 132 -1 0
259 132 -1 0
258 132 -1 0
257 132 -1 0
256 132 -1 0
126 132 -1 0
125 132 -1 0
124 132 -1 0
123 132 -1 0
122 132 -1 0
121 132 -1 0
120 132 -1 0
119 132 -1 0
118 132 -1 0
117 132 -1 0
116 132 -1 0
115 132 -1 0
114 132 -1 0
113 132 -1 0
56 132 -1 0
55 132 -1 0
54 132 -1 0
53 132 -1 0
52 132 -1 0
51 132 -1 0
50 132 -1 0
271 131 -1 0
270 131 -1 0
269 131 -1 0
268 131 -1 0
267 131 -1 0
266 131 -1 0
265 131 -1 0
264 131 -1 0
263 131 -1 0
262 131 -1 0
261 131 -1 0
260 131 -1 0
259 131 -1 0
258 131 -1 0
257 131 -1 0
256 131 -1 0
125 131 -1 0
124 131 -1 0
123 131 -1 0
122 131 -1 0
121 131 -1 0
120 131 -1 0
119 131 -1 0
118 131 -1 0
117 131 -1 0
116 131 -1 0
115 131 -1 0
114 131 -1 0
113 131 -1 0
112 131 -1 0
57 131 -1 0
56 131 -1 0
55 131 -1 0
54 131 -1 0
53 131 -1 0
52 131 -1 0
51 131 -1 0
50 131 -1 0
49 131 -1 0
272 130 -1 0
271 130 -1 0
270 130 -1 0
269 130 -1 0
268 130 -1 0
267 130 -1 0
266 130 -1 0
265 130 -1 0
264 130 -1 0
263 130 -1 0
262 130 -1 0
261 130 -1 0
260 130 -1 0
259 130 -1 0
258 130 -1 0
257 130 -1 0
125 130 -1 0
124 130 -1 0
123 130 -1 0
122 130 -1 0
121 130 -1 0
120 130 -1 0
119 130 -1 0
118 130 -1 0
117 130 -1 0
116 130 -1 0
115 130 -1 0
114 130 -1 0
113 130 -1 0
112 130 -1 0
111 130 -1 0
57 130 -1 0
56 130 -1 0
55 130 -1 0
54 130 -1 0
53 130 -1 0
52 130 -1 0
51 130 -1 0
50 130 -1 0
49 130 -1 0
273 129 -1 0
272 129 -1 0
271 129 -1 0
270 129 -1 0
269 129 -1 0
268 129 -1 0
267 129 -1 0
266 129 -1 0
265 129 -1 0
264 129 -1 0
263 129 -1 0
262 129 -1 0
261 129 -1 0
260 129 -1 0
259 129 -1 0
258 129 -1 0
124 129 -1 0
123 129 -1 0
122 129 -1 0
121 129 -1 0
120 129 -1 0
119 129 -1 0
118 129 -1 0
117 129 -1 0
116 129 -1 0
115 129 -1 0
114 129 -1 0
113 129 -1 0
112 129 -1 0
111 129 -1 0
57 129 -1 0
56 129 -1 0
55 129 -1 0
54 129 -1 0
53 129 -1 0
52 129 -1 0
51 129 -1 0
50 129 -1 0
49 129 -1 0
273 128 -1 0
272 128 -1 0
271 128 -1 0
270 128 -1 0
269 128 -1 0
268 128 -1 0
267 128 -1 0
266 128 -1 0
265 128 -1 0
264 128 -1 0
263 128 -1 0
262 128 -1 0
261 128 -1 0
260 128 -1 0
122 128 -1 0
121 128 -1 0
120 128 -1 0
119 128 -1 0
118 128 -1 0
117 128 -1 0
116 128 -1 0
115 128 -1 0
114 128 -1 0
113 128 -1 0
112 128 -1 0
111 128 -1 0
110 128 -1 0
109 128 -1 0
58 128 -1 0
57 128 -1 0
56 128 -1 0
55 128 -1 0
54 128 -1 0
53 128 -1 0
52 128 -1 0
51 128 -1 0
50 128 -1 0
49 128 -1 0
48 128 -1 0
274 127 -1 0
273 127 -1 0
272 127 -1 0
271 127 -1 0
270 127 -1 0
269 127 -1 0
268 127 -1 0
267 127 -1 0
266 127 -1 0
265 127 -1 0
264 127 -1 0
263 127 -1 0
262 127 -1 0
261 127 -1 0
122 127 -1 0
121 127 -1 0
120 127 -1 0
119 127 -1 0
118 127 -1 0
117 127 -1 0
116 127 -1 0
115 127 -1 0
114 127 -1 0
113 127 -1 0
112 127 -1 0
111 127 -1 0
110 127 -1 0
109 127 -1 0
108 127 -1 0
107 127 -1 0
58 127 -1 0
57 127 -1 0
56 127 -1 0
55 127 -1 0
54 127 -1 0
53 127 -1 0
52 127 -1 0
51 127 -1 0
50 127 -1 0
49 127 -1 0
48 127 -1 0
274 126 -1 0
273 126 -1 0
272 126 -1 0
271 126 -1 0
270 126 -1 0
269 126 -1 0
268 126 -1 0
267 126 -1 0
266 126 -1 0
265 126 -1 0
264 126 -1 0
263 126 -1 0
262 126 -1 0
122 126 -1 0
121 126 -1 0
120 126 -1 0
119 126 -1 0
118 126 -1 0
117 126 -1 0
116 126 -1 0
115 126 -1 0
114 126 -1 0
113 126 -1 0
112 126 -1 0
111 126 -1 0
110 126 -1 0
109 126 -1 0
108 126 -1 0
107 126 -1 0
106 126 -1 0
58 126 -1 0
57 126 -1 0
56 126 -1 0
55 126 -1 0
54 126 -1 0
53 126 -1 0
52 126 -1 0
51 126 -1 0
50 126 -1 0
49 126 -1 0
48 126 -1 0
276 125 -1 0
275 125 -1 0
274 125 -1 0
273 125 -1 0
272 125 -1 0
271 125 -1 0
270 125 -1 0
269 125 -1 0
268 125 -1 0
267 125 -1 0
266 125 -1 0
265 125 -1 0
264 125 -1 0
263 125 -1 0
262 125 -1 0
121 125 -1 0
120 125 -1 0
119 125 -1 0
118 125 -1 0
117 125 -1 0
116 125 -1 0
115 125 -1 0
114 125 -1 0
113 125 -1 0
112 125 -1 0
111 125 -1 0
110 125 -1 0
109 125 -1 0
108 125 -1 0
107 125 -1 0
106 125 -1 0
105 125 -1 0
104 125 -1 0
58 125 -1 0
57 125 -1 0
56 125 -1 0
55 125 -1 0
54 125 -1 0
53 125 -1 0
52 125 -1 0
51 125 -1 0
50 125 -1 0
49 125 -1 0
48 125 -1 0
277 124 -1 0
276 124 -1 0
275 124 -1 0
274 124 -1 0
273 124 -1 0
272 124 -1 0
271 124 -1 0
270 124 -1 0
269 124 -1 0
268 124 -1 0
267 124 -1 0
266 124 -1 0
265 124 -1 0
264 124 -1 0
263 124 -1 0
119 124 -1 0
118 124 -1 0
117 124 -1 0
116 124 -1 0
115 124 -1 0
114 124 -1 0
113 124 -1 0
112 124 -1 0
111 124 -1 0
110 124 -1 0
109 124 -1 0
108 124 -1 0
107 124 -1 0
106 124 -1 0
105 124 -1 0
104 124 -1 0
103 124 -1 0
58 124 -1 0
57 124 -1 0
56 124 -1 0
55 124 -1 0
54 124 -1 0
53 124 -1 0
52 124 -1 0
51 124 -1 0
50 124 -1 0
49 124 -1 0
48 124 -1 0
277 123 -1 0
276 123 -1 0
275 123 -1 0
274 123 -1 0
273 123 -1 0
272 123 -1 0
271 123 -1 0
270 123 -1 0
269 123 -1 0
268 123 -1 0
267 123 -1 0
266 123 -1 0
265 123 -1 0
264 123 -1 0
118 123 -1 0
117 123 -1 0
116 123 -1 0
115 123 -1 0
114 123 -1 0
113 123 -1 0
112 123 -1 0
111 123 -1 0
110 123 -1 0
109 123 -1 0
108 123 -1 0
107 123 -1 0
106 123 -1 0
105 123 -1 0
104 123 -1 0
103 123 -1 0
102 123 -1 0
101 123 -1 0
100 123 -1 0
58 123 -1 0
57 123 -1 0
56 123 -1 0
55 123 -1 0
54 123 -1 0
53 123 -1 0
52 123 -1 0
51 123 -1 0
50 123 -1 0
49 123 -1 0
48 123 -1 0
278 122 -1 0
277 122 -1 0
276 122 -1 0
275 122 -1 0
274 122 -1 0
273 122 -1 0
272 122 -1 0
271 122 -1 0
270 122 -1 0
269 122 -1 0
268 122 -1 0
267 122 -1 0
266 122 -1 0
265 122 -1 0
116 122 -1 0
115 122 -1 0
114 122 -1 0
113 122 -1 0
112 122 -1 0
111 122 -1 0
110 122 -1 0
109 122 -1 0
108 122 -1 0
107 122 -1 0
106 122 -1 0
105 122 -1 0
104 122 -1 0
103 122 -1 0
102 122 -1 0
101 122 -1 0
100 122 -1 0
99 122 -1 0
58 122 -1 0
57 122 -1 0
56 122 -1 0
55 122 -1 0
54 122 -1 0
53 122 -1 0
52 122 -1 0
51 122 -1 0
50 122 -1 0
49 122 -1 0
48 122 -1 0
278 121 -1 0
277 121 -1 0
276 121 -1 0
275 121 -1 0
274 121 -1 0
273 121 -1 0
272 121 -1 0
271 121 -1 0
270 121 -1 0
269 121 -1 0
268 121 -1 0
267 121 -1 0
266 121 -1 0
265 121 -1 0
116 121 -1 0
115 121 -1 0
114 121 -1 0
113 121 -1 0
112 121 -1 0
111 121 -1 0
110 121 -1 0
109 121 -1 0
108 121 -1 0
107 121 -1 0
106 121 -1 0
105 121 -1 0
104 121 -1 0
103 121 -1 0
102 121 -1 0
101 121 -1 0
100 121 -1 0
99 121 -1 0
98 121 -1 0
97 121 -1 0
96 121 -1 0
58 121 -1 0
57 121 -1 0
56 121 -1 0
55 121 -1 0
54 121 -1 0
53 121 -1 0
52 121 -1 0
51 121 -1 0
50 121 -1 0
49 121 -1 0
48 121 -1 0
278 120 -1 0
277 120 -1 0
276 120 -1 0
275 120 -1 0
274 120 -1 0
273 120 -1 0
272 120 -1 0
271 120 -1 0
270 120 -1 0
269 120 -1 0
268 120 -1 0
267 120 -1 0
266 120 -1 0
116 120 -1 0
115 120 -1 0
114 120 -1 0
113 120 -1 0
112 120 -1 0
111 120 -1 0
110 120 -1 0
109 120 -1 0
108 120 -1 0
107 120 -1 0
106 120 -1 0
105 120 -1 0
104 120 -1 0
103 120 -1 0
102 120 -1 0
101 120 -1 0
100 120 -1 0
99 120 -1 0
98 120 -1 0
97 120 -1 0
96 120 -1 0
95 120 -1 0
94 120 -1 0
93 120 -1 0
58 120 -1 0
57 120 -1 0
56 120 -1 0
55 120 -1 0
54 120 -1 0
53 120 -1 0
52 120 -1 0
51 120 -1 0
50 120 -1 0
49 120 -1 0
48 120 -1 0
280 119 -1 0
279 119 -1 0
278 119 -1 0
277 119 -1 0
276 119 -1 0
275 119 -1 0
274 119 -1 0
273 119 -1 0
272 119 -1 0
271 119 -1 0
270 119 -1 0
269 119 -1 0
268 119 -1 0
267 119 -1 0
115 119 -1 0
114 119 -1 0
113 119 -1 0
112 119 -1 0
111 119 -1 0
110 119 -1 0
109 119 -1 0
108 119 -1 0
107 119 -1 0
106 119 -1 0
105 119 -1 0
104 119 -1 0
103 119 -1 0
102 119 -1 0
101 119 -1 0
100 119 -1 0
99 119 -1 0
98 119 -1 0
97 119 -1 0
96 119 -1 0
95 119 -1 0
94 119 -1 0
93 119 -1 0
92 119 -1 0
91 119 -1 0
58 119 -1 0
57 119 -1 0
56 119 -1 0
55 119 -1 0
54 119 -1 0
53 119 -1 0
52 119 -1 0
51 119 -1 0
50 119 -1 0
49 119 -1 0
48 119 -1 0
281 118 -1 0
280 118 -1 0
279 118 -1 0
278 118 -1 0
277 118 -1 0
276 118 -1 0
275 118 -1 0
274 118 -1 0
273 118 -1 0
272 118 -1 0
271 118 -1 0
270 118 -1 0
269 118 -1 0
268 118 -1 0
267 118 -1 0
113 118 -1 0
112 118 -1 0
111 118 -1 0
110 118 -1 0
109 118 -1 0
108 118 -1 0
107 118 -1 0
106 118 -1 0
105 118 -1 0
104 118 -1 0
103 118 -1 0
102 118 -1 0
101 118 -1 0
100 118 -1 0
99 118 -1 0
98 118 -1 0
97 118 -1 0
96 118 -1 0
95 118 -1 0
94 118 -1 0
93 118 -1 0
92 118 -1 0
91 118 -1 0
90 118 -1 0
89 118 -1 0
58 118 -1 0
57 118 -1 0
56 118 -1 0
55 118 -1 0
54 118 -1 0
53 118 -1 0
52 118 -1 0
51 118 -1 0
50 118 -1 0
49 118 -1 0
48 118 -1 0
281 117 -1 0
280 117 -1 0
279 117 -1 0
278 117 -1 0
277 117 -1 0
276 117 -1 0
275 117 -1 0
274 117 -1 0
273 117 -1 0
272 117 -1 0
271 117 -1 0
270 117 -1 0
269 117 -1 0
268 117 -1 0
112 117 -1 0
111 117 -1 0
110 117 -1 0
109 117 -1 0
108 117 -1 0
107 117 -1 0
106 117 -1 0
105 117 -1 0
104 117 -1 0
103 117 -1 0
102 117 -1 0
101 117 -1 0
100 117 -1 0
99 117 -1 0
98 117 -1 0
97 117 -1 0
96 117 -1 0
95 117 -1 0
94 117 -1 0
93 117 -1 0
92 117 -1 0
91 117 -1 0
90 117 -1 0
89 117 -1 0
88 117 -1 0
87 117 -1 0
86 117 -1 0
85 117 -1 0
58 117 -1 0
57 117 -1 0
56 117 -1 0
55 117 -1 0
54 117 -1 0
53 117 -1 0
52 117 -1 0
51 117 -1 0
50 117 -1 0
49 117 -1 0
48 117 -1 0
282 116 -1 0
281 116 -1 0
280 116 -1 0
279 116 -1 0
278 116 -1 0
277 116 -1 0
276 116 -1 0
275 116 -1 0
274 116 -1 0
273 116 -1 0
272 116 -1 0
271 116 -1 0
270 116 -1 0
269 116 -1 0
111 116 -1 0
110 116 -1 0
109 116 -1 0
108 116 -1 0
107 116 -1 0
106 116 -1 0
105 116 -1 0
104 116 -1 0
103 116 -1 0
102 116 -1 0
101 116 -1 0
100 116 -1 0
99 116 -1 0
98 116 -1 0
97 116 -1 0
96 116 -1 0
95 116 -1 0
94 116 -1 0
93 116 -1 0
92 116 -1 0
91 116 -1 0
90 116 -1 0
89 116 -1 0
88 116 -1 0
87 116 -1 0
86 116 -1 0
85 116 -1 0
84 116 -1 0
83 116 -1 0
82 116 -1 0
81 116 -1 0
58 116 -1 0
57 116 -1 0
56 116 -1 0
55 116 -1 0
54 116 -1 0
53 116 -1 0
52 116 -1 0
51 116 -1 0
50 116 -1 0
49 116 -1 0
48 116 -1 0
283 115 -1 0
282 115 -1 0
281 115 -1 0
280 115 -1 0
279 115 -1 0
278 115 -1 0
277 115 -1 0
276 115 -1 0
275 115 -1 0
274 115 -1 0
273 115 -1 0
272 115 -1 0
271 115 -1 0
270 115 -1 0
110 115 -1 0
109 115 -1 0
108 115 -1 0
107 115 -1 0
106 115 -1 0
105 115 -1 0
104 115 -1 0
103 115 -1 0
102 115 -1 0
101 115 -1 0
100 115 -1 0
99 115 -1 0
98 115 -1 0
97 115 -1 0
96 115 -1 0
95 115 -1 0
94 115 -1 0
93 115 -1 0
92 115 -1 0
91 115 -1 0
90 115 -1 0
89 115 -1 0
88 115 -1 0
87 115 -1 0
86 115 -1 0
85 115 -1 0
84 115 -1 0
83 115 -1 0
82 115 -1 0
81 115 -1 0
80 115 -1 0
79 115 -1 0
78 115 -1 0
59 115 -1 0
58 115 -1 0
57 115 -1 0
56 115 -1 0
55 115 -1 0
54 115 -1 0
53 115 -1 0
52 115 -1 0
51 115 -1 0
