7700 400 400
249 229 -1 0
248 229 -1 0
247 229 -1 0
246 229 -1 0
245 229 -1 0
244 229 -1 0
243 229 -1 0
242 229 -1 0
241 229 -1 0
240 229 -1 0
239 229 -1 0
371 228 -1 0
370 228 -1 0
369 228 -1 0
368 228 -1 0
367 228 -1 0
366 228 -1 0
365 228 -1 0
364 228 -1 0
363 228 -1 0
362 228 -1 0
361 228 -1 0
360 228 -1 0
359 228 -1 0
358 228 -1 0
256 228 -1 0
255 228 -1 0
254 228 -1 0
253 228 -1 0
252 228 -1 0
251 228 -1 0
250 228 -1 0
249 228 -1 0
248 228 -1 0
247 228 -1 0
246 228 -1 0
245 228 -1 0
244 228 -1 0
243 228 -1 0
242 228 -1 0
241 228 -1 0
240 228 -1 0
370 227 -1 0
369 227 -1 0
368 227 -1 0
367 227 -1 0
366 227 -1 0
365 227 -1 0
364 227 -1 0
363 227 -1 0
362 227 -1 0
361 227 -1 0
360 227 -1 0
359 227 -1 0
358 227 -1 0
357 227 -1 0
257 227 -1 0
256 227 -1 0
255 227 -1 0
254 227 -1 0
253 227 -1 0
252 227 -1 0
251 227 -1 0
250 227 -1 0
249 227 -1 0
248 227 -1 0
247 227 -1 0
246 227 -1 0
245 227 -1 0
244 227 -1 0
243 227 -1 0
242 227 -1 0
241 227 -1 0
240 227 -1 0
369 226 -1 0
368 226 -1 0
367 226 -1 0
366 226 -1 0
365 226 -1 0
364 226 -1 0
363 226 -1 0
362 226 -1 0
361 226 -1 0
360 226 -1 0
359 226 -1 0
358 226 -1 0
357 226 -1 0
356 226 -1 0
258 226 -1 0
257 226 -1 0
256 226 -1 0
255 226 -1 0
254 226 -1 0
253 226 -1 0
252 226 -1 0
251 226 -1 0
250 226 -1 0
249 226 -1 0
248 226 -1 0
247 226 -1 0
246 226 -1 0
245 226 -1 0
244 226 -1 0
243 226 -1 0
242 226 -1 0
241 226 -1 0
240 226 -1 0
368 225 -1 0
367 225 -1 0
366 225 -1 0
365 225 -1 0
364 225 -1 0
363 225 -1 0
362 225 -1 0
361 225 -1 0
360 225 -1 0
359 225 -1 0
358 225 -1 0
357 225 -1 0
356 225 -1 0
355 225 -1 0
258 225 -1 0
257 225 -1 0
256 225 -1 0
255 225 -1 0
254 225 -1 0
253 225 -1 0
252 225 -1 0
251 225 -1 0
250 225 -1 0
249 225 -1 0
248 225 -1 0
247 225 -1 0
246 225 -1 0
245 225 -1 0
244 225 -1 0
243 225 -1 0
242 225 -1 0
241 225 -1 0
368 224 -1 0
367 224 -1 0
366 224 -1 0
365 224 -1 0
364 224 -1 0
363 224 -1 0
362 224 -1 0
361 224 -1 0
360 224 -1 0
359 224 -1 0
358 224 -1 0
357 224 -1 0
356 224 -1 0
355 224 -1 0
258 224 -1 0
257 224 -1 0
256 224 -1 0
255 224 -1 0
254 224 -1 0
253 224 -1 0
252 224 -1 0
251 224 -1 0
250 224 -1 0
249 224 -1 0
248 224 -1 0
247 224 -1 0
246 224 -1 0
245 224 -1 0
244 224 -1 0
243 224 -1 0
242 224 -1 0
367 223 -1 0
366 223 -1 0
365 223 -1 0
364 223 -1 0
363 223 -1 0
362 223 -1 0
361 223 -1 0
360 223 -1 0
359 223 -1 0
358 223 -1 0
357 223 -1 0
356 223 -1 0
355 223 -1 0
354 223 -1 0
259 223 -1 0
258 223 -1 0
257 223 -1 0
256 223 -1 0
255 223 -1 0
254 223 -1 0
253 223 -1 0
252 223 -1 0
251 223 -1 0
250 223 -1 0
249 223 -1 0
248 223 -1 0
247 223 -1 0
246 223 -1 0
245 223 -1 0
367 222 -1 0
366 222 -1 0
365 222 -1 0
364 222 -1 0
363 222 -1 0
362 222 -1 0
361 222 -1 0
360 222 -1 0
359 222 -1 0
358 222 -1 0
357 222 -1 0
356 222 -1 0
355 222 -1 0
354 222 -1 0
353 222 -1 0
259 222 -1 0
258 222 -1 0
257 222 -1 0
256 222 -1 0
255 222 -1 0
254 222 -1 0
253 222 -1 0
252 222 -1 0
251 222 -1 0
250 222 -1 0
249 222 -1 0
248 222 -1 0
366 221 -1 0
365 221 -1 0
364 221 -1 0
363 221 -1 0
362 221 -1 0
361 221 -1 0
360 221 -1 0
359 221 -1 0
358 221 -1 0
357 221 -1 0
356 221 -1 0
355 221 -1 0
354 221 -1 0
353 221 -1 0
259 221 -1 0
258 221 -1 0
257 221 -1 0
256 221 -1 0
255 221 -1 0
254 221 -1 0
253 221 -1 0
252 221 -1 0
251 221 -1 0
250 221 -1 0
249 221 -1 0
248 221 -1 0
365 220 -1 0
364 220 -1 0
363 220 -1 0
362 220 -1 0
361 220 -1 0
360 220 -1 0
359 220 -1 0
358 220 -1 0
357 220 -1 0
356 220 -1 0
355 220 -1 0
354 220 -1 0
353 220 -1 0
259 220 -1 0
258 220 -1 0
257 220 -1 0
256 220 -1 0
255 220 -1 0
254 220 -1 0
253 220 -1 0
252 220 -1 0
251 220 -1 0
250 220 -1 0
249 220 -1 0
364 219 -1 0
363 219 -1 0
362 219 -1 0
361 219 -1 0
360 219 -1 0
359 219 -1 0
358 219 -1 0
357 219 -1 0
356 219 -1 0
355 219 -1 0
354 219 -1 0
353 219 -1 0
352 219 -1 0
260 219 -1 0
259 219 -1 0
258 219 -1 0
257 219 -1 0
256 219 -1 0
255 219 -1 0
254 219 -1 0
253 219 -1 0
252 219 -1 0
251 219 -1 0
250 219 -1 0
249 219 -1 0
363 218 -1 0
362 218 -1 0
361 218 -1 0
360 218 -1 0
359 218 -1 0
358 218 -1 0
357 218 -1 0
356 218 -1 0
355 218 -1 0
354 218 -1 0
353 218 -1 0
352 218 -1 0
260 218 -1 0
259 218 -1 0
258 218 -1 0
257 218 -1 0
256 218 -1 0
255 218 -1 0
254 218 -1 0
253 218 -1 0
252 218 -1 0
251 218 -1 0
250 218 -1 0
363 217 -1 0
362 217 -1 0
361 217 -1 0
360 217 -1 0
359 217 -1 0
358 217 -1 0
357 217 -1 0
356 217 -1 0
355 217 -1 0
354 217 -1 0
353 217 -1 0
352 217 -1 0
260 217 -1 0
259 217 -1 0
258 217 -1 0
257 217 -1 0
256 217 -1 0
255 217 -1 0
254 217 -1 0
253 217 -1 0
252 217 -1 0
251 217 -1 0
250 217 -1 0
362 216 -1 0
361 216 -1 0
360 216 -1 0
359 216 -1 0
358 216 -1 0
357 216 -1 0
356 216 -1 0
355 216 -1 0
354 216 -1 0
353 216 -1 0
352 216 -1 0
351 216 -1 0
261 216 -1 0
260 216 -1 0
259 216 -1 0
258 216 -1 0
257 216 -1 0
256 216 -1 0
255 216 -1 0
254 216 -1 0
253 216 -1 0
252 216 -1 0
251 216 -1 0
250 216 -1 0
361 215 -1 0
360 215 -1 0
359 215 -1 0
358 215 -1 0
357 215 -1 0
356 215 -1 0
355 215 -1 0
354 215 -1 0
353 215 -1 0
352 215 -1 0
351 215 -1 0
261 215 -1 0
260 215 -1 0
259 215 -1 0
258 215 -1 0
257 215 -1 0
256 215 -1 0
255 215 -1 0
254 215 -1 0
253 215 -1 0
252 215 -1 0
251 215 -1 0
250 215 -1 0
361 214 -1 0
360 214 -1 0
359 214 -1 0
358 214 -1 0
357 214 -1 0
356 214 -1 0
355 214 -1 0
354 214 -1 0
353 214 -1 0
352 214 -1 0
351 214 -1 0
350 214 -1 0
261 214 -1 0
260 214 -1 0
259 214 -1 0
258 214 -1 0
257 214 -1 0
256 214 -1 0
255 214 -1 0
254 214 -1 0
253 214 -1 0
252 214 -1 0
251 214 -1 0
250 214 -1 0
114 214 -1 0
361 213 -1 0
360 213 -1 0
359 213 -1 0
358 213 -1 0
357 213 -1 0
356 213 -1 0
355 213 -1 0
354 213 -1 0
353 213 -1 0
352 213 -1 0
351 213 -1 0
350 213 -1 0
349 213 -1 0
262 213 -1 0
261 213 -1 0
260 213 -1 0
259 213 -1 0
258 213 -1 0
257 213 -1 0
256 213 -1 0
255 213 -1 0
254 213 -1 0
253 213 -1 0
252 213 -1 0
251 213 -1 0
250 213 -1 0
117 213 -1 0
116 213 -1 0
115 213 -1 0
114 213 -1 0
113 213 -1 0
112 213 -1 0
111 213 -1 0
360 212 -1 0
359 212 -1 0
358 212 -1 0
357 212 -1 0
356 212 -1 0
355 212 -1 0
354 212 -1 0
353 212 -1 0
352 212 -1 0
351 212 -1 0
350 212 -1 0
349 212 -1 0
348 212 -1 0
262 212 -1 0
261 212 -1 0
260 212 -1 0
259 212 -1 0
258 212 -1 0
257 212 -1 0
256 212 -1 0
255 212 -1 0
254 212 -1 0
253 212 -1 0
252 212 -1 0
251 212 -1 0
118 212 -1 0
117 212 -1 0
116 212 -1 0
115 212 -1 0
114 212 -1 0
113 212 -1 0
112 212 -1 0
111 212 -1 0
110 212 -1 0
360 211 -1 0
359 211 -1 0
358 211 -1 0
357 211 -1 0
356 211 -1 0
355 211 -1 0
354 211 -1 0
353 211 -1 0
352 211 -1 0
351 211 -1 0
350 211 -1 0
349 211 -1 0
348 211 -1 0
262 211 -1 0
261 211 -1 0
260 211 -1 0
259 211 -1 0
258 211 -1 0
257 211 -1 0
256 211 -1 0
255 211 -1 0
254 211 -1 0
253 211 -1 0
252 211 -1 0
251 211 -1 0
118 211 -1 0
117 211 -1 0
116 211 -1 0
115 211 -1 0
114 211 -1 0
113 211 -1 0
112 211 -1 0
111 211 -1 0
110 211 -1 0
109 211 -1 0
360 210 -1 0
359 210 -1 0
358 210 -1 0
357 210 -1 0
356 210 -1 0
355 210 -1 0
354 210 -1 0
353 210 -1 0
352 210 -1 0
351 210 -1 0
350 210 -1 0
349 210 -1 0
348 210 -1 0
347 210 -1 0
263 210 -1 0
262 210 -1 0
261 210 -1 0
260 210 -1 0
259 210 -1 0
258 210 -1 0
257 210 -1 0
256 210 -1 0
255 210 -1 0
254 210 -1 0
253 210 -1 0
252 210 -1 0
251 210 -1 0
118 210 -1 0
117 210 -1 0
116 210 -1 0
115 210 -1 0
114 210 -1 0
113 210 -1 0
112 210 -1 0
111 210 -1 0
110 210 -1 0
109 210 -1 0
359 209 -1 0
358 209 -1 0
357 209 -1 0
356 209 -1 0
355 209 -1 0
354 209 -1 0
353 209 -1 0
352 209 -1 0
351 209 -1 0
350 209 -1 0
349 209 -1 0
348 209 -1 0
347 209 -1 0
263 209 -1 0
262 209 -1 0
261 209 -1 0
260 209 -1 0
259 209 -1 0
258 209 -1 0
257 209 -1 0
256 209 -1 0
255 209 -1 0
254 209 -1 0
253 209 -1 0
252 209 -1 0
119 209 -1 0
118 209 -1 0
117 209 -1 0
116 209 -1 0
115 209 -1 0
114 209 -1 0
113 209 -1 0
112 209 -1 0
111 209 -1 0
110 209 -1 0
109 209 -1 0
359 208 -1 0
358 208 -1 0
357 208 -1 0
356 208 -1 0
355 208 -1 0
354 208 -1 0
353 208 -1 0
352 208 -1 0
351 208 -1 0
350 208 -1 0
349 208 -1 0
348 208 -1 0
347 208 -1 0
263 208 -1 0
262 208 -1 0
261 208 -1 0
260 208 -1 0
259 208 -1 0
258 208 -1 0
257 208 -1 0
256 208 -1 0
255 208 -1 0
254 208 -1 0
253 208 -1 0
119 208 -1 0
118 208 -1 0
117 208 -1 0
116 208 -1 0
115 208 -1 0
114 208 -1 0
113 208 -1 0
112 208 -1 0
111 208 -1 0
110 208 -1 0
109 208 -1 0
108 208 -1 0
358 207 -1 0
357 207 -1 0
356 207 -1 0
355 207 -1 0
354 207 -1 0
353 207 -1 0
352 207 -1 0
351 207 -1 0
350 207 -1 0
349 207 -1 0
348 207 -1 0
347 207 -1 0
346 207 -1 0
263 207 -1 0
262 207 -1 0
261 207 -1 0
260 207 -1 0
259 207 -1 0
258 207 -1 0
257 207 -1 0
256 207 -1 0
255 207 -1 0
254 207 -1 0
253 207 -1 0
119 207 -1 0
118 207 -1 0
117 207 -1 0
116 207 -1 0
115 207 -1 0
114 207 -1 0
113 207 -1 0
112 207 -1 0
111 207 -1 0
110 207 -1 0
109 207 -1 0
108 207 -1 0
358 206 -1 0
357 206 -1 0
356 206 -1 0
355 206 -1 0
354 206 -1 0
353 206 -1 0
352 206 -1 0
351 206 -1 0
350 206 -1 0
349 206 -1 0
348 206 -1 0
347 206 -1 0
263 206 -1 0
262 206 -1 0
261 206 -1 0
260 206 -1 0
259 206 -1 0
258 206 -1 0
257 206 -1 0
256 206 -1 0
255 206 -1 0
254 206 -1 0
121 206 -1 0
120 206 -1 0
119 206 -1 0
118 206 -1 0
117 206 -1 0
116 206 -1 0
115 206 -1 0
114 206 -1 0
113 206 -1 0
112 206 -1 0
111 206 -1 0
110 206 -1 0
109 206 -1 0
357 205 -1 0
356 205 -1 0
355 205 -1 0
354 205 -1 0
353 205 -1 0
352 205 -1 0
351 205 -1 0
350 205 -1 0
349 205 -1 0
348 205 -1 0
347 205 -1 0
346 205 -1 0
263 205 -1 0
262 205 -1 0
261 205 -1 0
260 205 -1 0
259 205 -1 0
258 205 -1 0
257 205 -1 0
256 205 -1 0
255 205 -1 0
254 205 -1 0
253 205 -1 0
122 205 -1 0
121 205 -1 0
120 205 -1 0
119 205 -1 0
118 205 -1 0
117 205 -1 0
116 205 -1 0
115 205 -1 0
114 205 -1 0
113 205 -1 0
112 205 -1 0
111 205 -1 0
110 205 -1 0
109 205 -1 0
108 205 -1 0
356 204 -1 0
355 204 -1 0
354 204 -1 0
353 204 -1 0
352 204 -1 0
351 204 -1 0
350 204 -1 0
349 204 -1 0
348 204 -1 0
347 204 -1 0
346 204 -1 0
263 204 -1 0
262 204 -1 0
261 204 -1 0
260 204 -1 0
259 204 -1 0
258 204 -1 0
257 204 -1 0
256 204 -1 0
255 204 -1 0
254 204 -1 0
253 204 -1 0
122 204 -1 0
121 204 -1 0
120 204 -1 0
119 204 -1 0
118 204 -1 0
117 204 -1 0
116 204 -1 0
115 204 -1 0
114 204 -1 0
113 204 -1 0
112 204 -1 0
111 204 -1 0
110 204 -1 0
109 204 -1 0
108 204 -1 0
356 203 -1 0
355 203 -1 0
354 203 -1 0
353 203 -1 0
352 203 -1 0
351 203 -1 0
350 203 -1 0
349 203 -1 0
348 203 -1 0
347 203 -1 0
346 203 -1 0
264 203 -1 0
263 203 -1 0
262 203 -1 0
261 203 -1 0
260 203 -1 0
259 203 -1 0
258 203 -1 0
257 203 -1 0
256 203 -1 0
255 203 -1 0
254 203 -1 0
253 203 -1 0
122 203 -1 0
121 203 -1 0
120 203 -1 0
119 203 -1 0
118 203 -1 0
117 203 -1 0
116 203 -1 0
115 203 -1 0
114 203 -1 0
113 203 -1 0
112 203 -1 0
111 203 -1 0
110 203 -1 0
109 203 -1 0
108 203 -1 0
356 202 -1 0
355 202 -1 0
354 202 -1 0
353 202 -1 0
352 202 -1 0
351 202 -1 0
350 202 -1 0
349 202 -1 0
348 202 -1 0
347 202 -1 0
346 202 -1 0
264 202 -1 0
263 202 -1 0
262 202 -1 0
261 202 -1 0
260 202 -1 0
259 202 -1 0
258 202 -1 0
257 202 -1 0
256 202 -1 0
255 202 -1 0
254 202 -1 0
123 202 -1 0
122 202 -1 0
121 202 -1 0
120 202 -1 0
119 202 -1 0
118 202 -1 0
117 202 -1 0
116 202 -1 0
115 202 -1 0
114 202 -1 0
113 202 -1 0
112 202 -1 0
111 202 -1 0
110 202 -1 0
109 202 -1 0
108 202 -1 0
107 202 -1 0
356 201 -1 0
355 201 -1 0
354 201 -1 0
353 201 -1 0
352 201 -1 0
351 201 -1 0
350 201 -1 0
349 201 -1 0
348 201 -1 0
347 201 -1 0
346 201 -1 0
264 201 -1 0
263 201 -1 0
262 201 -1 0
261 201 -1 0
260 201 -1 0
259 201 -1 0
258 201 -1 0
257 201 -1 0
256 201 -1 0
255 201 -1 0
254 201 -1 0
123 201 -1 0
122 201 -1 0
121 201 -1 0
120 201 -1 0
119 201 -1 0
118 201 -1 0
117 201 -1 0
116 201 -1 0
115 201 -1 0
114 201 -1 0
113 201 -1 0
112 201 -1 0
111 201 -1 0
110 201 -1 0
109 201 -1 0
108 201 -1 0
107 201 -1 0
356 200 -1 0
355 200 -1 0
354 200 -1 0
353 200 -1 0
352 200 -1 0
351 200 -1 0
350 200 -1 0
349 200 -1 0
348 200 -1 0
347 200 -1 0
346 200 -1 0
264 200 -1 0
263 200 -1 0
262 200 -1 0
261 200 -1 0
260 200 -1 0
259 200 -1 0
258 200 -1 0
257 200 -1 0
256 200 -1 0
255 200 -1 0
254 200 -1 0
123 200 -1 0
122 200 -1 0
121 200 -1 0
120 200 -1 0
119 200 -1 0
118 200 -1 0
117 200 -1 0
116 200 -1 0
115 200 -1 0
114 200 -1 0
113 200 -1 0
112 200 -1 0
111 200 -1 0
110 200 -1 0
109 200 -1 0
108 200 -1 0
107 200 -1 0
356 199 -1 0
355 199 -1 0
354 199 -1 0
353 199 -1 0
352 199 -1 0
351 199 -1 0
350 199 -1 0
349 199 -1 0
348 199 -1 0
347 199 -1 0
346 199 -1 0
264 199 -1 0
263 199 -1 0
262 199 -1 0
261 199 -1 0
260 199 -1 0
259 199 -1 0
258 199 -1 0
257 199 -1 0
256 199 -1 0
255 199 -1 0
254 199 -1 0
122 199 -1 0
121 199 -1 0
120 199 -1 0
119 199 -1 0
118 199 -1 0
117 199 -1 0
116 199 -1 0
115 199 -1 0
114 199 -1 0
113 199 -1 0
112 199 -1 0
111 199 -1 0
110 199 -1 0
109 199 -1 0
108 199 -1 0
107 199 -1 0
106 199 -1 0
356 198 -1 0
355 198 -1 0
354 198 -1 0
353 198 -1 0
352 198 -1 0
351 198 -1 0
350 198 -1 0
349 198 -1 0
348 198 -1 0
347 198 -1 0
346 198 -1 0
345 198 -1 0
264 198 -1 0
263 198 -1 0
262 198 -1 0
261 198 -1 0
260 198 -1 0
259 198 -1 0
258 198 -1 0
257 198 -1 0
256 198 -1 0
255 198 -1 0
254 198 -1 0
123 198 -1 0
122 198 -1 0
121 198 -1 0
120 198 -1 0
119 198 -1 0
118 198 -1 0
117 198 -1 0
116 198 -1 0
115 198 -1 0
114 198 -1 0
113 198 -1 0
112 198 -1 0
111 198 -1 0
110 198 -1 0
109 198 -1 0
108 198 -1 0
107 198 -1 0
356 197 -1 0
355 197 -1 0
354 197 -1 0
353 197 -1 0
352 197 -1 0
351 197 -1 0
350 197 -1 0
349 197 -1 0
348 197 -1 0
347 197 -1 0
346 197 -1 0
345 197 -1 0
344 197 -1 0
264 197 -1 0
263 197 -1 0
262 197 -1 0
261 197 -1 0
260 197 -1 0
259 197 -1 0
258 197 -1 0
257 197 -1 0
256 197 -1 0
255 197 -1 0
254 197 -1 0
122 197 -1 0
121 197 -1 0
120 197 -1 0
119 197 -1 0
118 197 -1 0
117 197 -1 0
116 197 -1 0
115 197 -1 0
114 197 -1 0
113 197 -1 0
112 197 -1 0
111 197 -1 0
110 197 -1 0
109 197 -1 0
108 197 -1 0
107 197 -1 0
106 197 -1 0
356 196 -1 0
355 196 -1 0
354 196 -1 0
353 196 -1 0
352 196 -1 0
351 196 -1 0
350 196 -1 0
349 196 -1 0
348 196 -1 0
347 196 -1 0
346 196 -1 0
345 196 -1 0
344 196 -1 0
264 196 -1 0
263 196 -1 0
262 196 -1 0
261 196 -1 0
260 196 -1 0
259 196 -1 0
258 196 -1 0
257 196 -1 0
256 196 -1 0
255 196 -1 0
254 196 -1 0
122 196 -1 0
121 196 -1 0
120 196 -1 0
119 196 -1 0
118 196 -1 0
117 196 -1 0
116 196 -1 0
115 196 -1 0
114 196 -1 0
113 196 -1 0
112 196 -1 0
111 196 -1 0
110 196 -1 0
109 196 -1 0
108 196 -1 0
107 196 -1 0
356 195 -1 0
355 195 -1 0
354 195 -1 0
353 195 -1 0
352 195 -1 0
351 195 -1 0
350 195 -1 0
349 195 -1 0
348 195 -1 0
347 195 -1 0
346 195 -1 0
345 195 -1 0
344 195 -1 0
264 195 -1 0
263 195 -1 0
262 195 -1 0
261 195 -1 0
260 195 -1 0
259 195 -1 0
258 195 -1 0
257 195 -1 0
256 195 -1 0
255 195 -1 0
254 195 -1 0
123 195 -1 0
122 195 -1 0
121 195 -1 0
120 195 -1 0
119 195 -1 0
118 195 -1 0
117 195 -1 0
116 195 -1 0
115 195 -1 0
114 195 -1 0
113 195 -1 0
112 195 -1 0
111 195 -1 0
110 195 -1 0
109 195 -1 0
108 195 -1 0
107 195 -1 0
356 194 -1 0
355 194 -1 0
354 194 -1 0
353 194 -1 0
352 194 -1 0
351 194 -1 0
350 194 -1 0
349 194 -1 0
348 194 -1 0
347 194 -1 0
346 194 -1 0
345 194 -1 0
344 194 -1 0
343 194 -1 0
263 194 -1 0
262 194 -1 0
261 194 -1 0
260 194 -1 0
259 194 -1 0
258 194 -1 0
257 194 -1 0
256 194 -1 0
255 194 -1 0
123 194 -1 0
122 194 -1 0
121 194 -1 0
120 194 -1 0
119 194 -1 0
118 194 -1 0
117 194 -1 0
116 194 -1 0
115 194 -1 0
114 194 -1 0
113 194 -1 0
112 194 -1 0
111 194 -1 0
110 194 -1 0
109 194 -1 0
108 194 -1 0
107 194 -1 0
106 194 -1 0
356 193 -1 0
355 193 -1 0
354 193 -1 0
353 193 -1 0
352 193 -1 0
351 193 -1 0
350 193 -1 0
349 193 -1 0
348 193 -1 0
347 193 -1 0
346 193 -1 0
345 193 -1 0
344 193 -1 0
343 193 -1 0
263 193 -1 0
262 193 -1 0
261 193 -1 0
260 193 -1 0
259 193 -1 0
258 193 -1 0
257 193 -1 0
256 193 -1 0
255 193 -1 0
123 193 -1 0
122 193 -1 0
121 193 -1 0
120 193 -1 0
119 193 -1 0
118 193 -1 0
117 193 -1 0
116 193 -1 0
115 193 -1 0
114 193 -1 0
113 193 -1 0
112 193 -1 0
111 193 -1 0
110 193 -1 0
109 193 -1 0
108 193 -1 0
107 193 -1 0
356 192 -1 0
355 192 -1 0
354 192 -1 0
353 192 -1 0
352 192 -1 0
351 192 -1 0
350 192 -1 0
349 192 -1 0
348 192 -1 0
347 192 -1 0
346 192 -1 0
345 192 -1 0
344 192 -1 0
343 192 -1 0
263 192 -1 0
262 192 -1 0
261 192 -1 0
260 192 -1 0
259 192 -1 0
258 192 -1 0
257 192 -1 0
256 192 -1 0
255 192 -1 0
124 192 -1 0
123 192 -1 0
122 192 -1 0
121 192 -1 0
120 192 -1 0
119 192 -1 0
118 192 -1 0
117 192 -1 0
116 192 -1 0
115 192 -1 0
114 192 -1 0
113 192 -1 0
112 192 -1 0
111 192 -1 0
110 192 -1 0
109 192 -1 0
108 192 -1 0
107 192 -1 0
98 192 -1 0
97 192 -1 0
96 192 -1 0
95 192 -1 0
94 192 -1 0
93 192 -1 0
92 192 -1 0
91 192 -1 0
90 192 -1 0
89 192 -1 0
88 192 -1 0
87 192 -1 0
86 192 -1 0
85 192 -1 0
84 192 -1 0
83 192 -1 0
82 192 -1 0
356 191 -1 0
355 191 -1 0
354 191 -1 0
353 191 -1 0
352 191 -1 0
351 191 -1 0
350 191 -1 0
349 191 -1 0
348 191 -1 0
347 191 -1 0
346 191 -1 0
345 191 -1 0
344 191 -1 0
343 191 -1 0
342 191 -1 0
262 191 -1 0
261 191 -1 0
260 191 -1 0
259 191 -1 0
258 191 -1 0
257 191 -1 0
256 191 -1 0
124 191 -1 0
123 191 -1 0
122 191 -1 0
121 191 -1 0
120 191 -1 0
119 191 -1 0
118 191 -1 0
117 191 -1 0
116 191 -1 0
115 191 -1 0
114 191 -1 0
113 191 -1 0
112 191 -1 0
111 191 -1 0
110 191 -1 0
109 191 -1 0
108 191 -1 0
107 191 -1 0
106 191 -1 0
105 191 -1 0
101 191 -1 0
100 191 -1 0
99 191 -1 0
98 191 -1 0
97 191 -1 0
96 191 -1 0
95 191 -1 0
94 191 -1 0
93 191 -1 0
92 191 -1 0
91 191 -1 0
90 191 -1 0
89 191 -1 0
88 191 -1 0
87 191 -1 0
86 191 -1 0
85 191 -1 0
84 191 -1 0
83 191 -1 0
82 191 -1 0
81 191 -1 0
80 191 -1 0
79 191 -1 0
356 190 -1 0
355 190 -1 0
354 190 -1 0
353 190 -1 0
352 190 -1 0
351 190 -1 0
350 190 -1 0
349 190 -1 0
348 190 -1 0
347 190 -1 0
346 190 -1 0
345 190 -1 0
344 190 -1 0
343 190 -1 0
342 190 -1 0
259 190 -1 0
124 190 -1 0
123 190 -1 0
122 190 -1 0
121 190 -1 0
120 190 -1 0
119 190 -1 0
118 190 -1 0
117 190 -1 0
116 190 -1 0
115 190 -1 0
114 190 -1 0
113 190 -1 0
112 190 -1 0
111 190 -1 0
110 190 -1 0
109 190 -1 0
108 190 -1 0
107 190 -1 0
106 190 -1 0
105 190 -1 0
104 190 -1 0
102 190 -1 0
101 190 -1 0
100 190 -1 0
99 190 -1 0
98 190 -1 0
97 190 -1 0
96 190 -1 0
95 190 -1 0
94 190 -1 0
93 190 -1 0
92 190 -1 0
91 190 -1 0
90 190 -1 0
89 190 -1 0
88 190 -1 0
87 190 -1 0
86 190 -1 0
85 190 -1 0
84 190 -1 0
83 190 -1 0
82 190 -1 0
81 190 -1 0
80 190 -1 0
79 190 -1 0
78 190 -1 0
356 189 -1 0
355 189 -1 0
354 189 -1 0
353 189 -1 0
352 189 -1 0
351 189 -1 0
350 189 -1 0
349 189 -1 0
348 189 -1 0
347 189 -1 0
346 189 -1 0
345 189 -1 0
344 189 -1 0
343 189 -1 0
342 189 -1 0
125 189 -1 0
124 189 -1 0
123 189 -1 0
122 189 -1 0
121 189 -1 0
120 189 -1 0
119 189 -1 0
118 189 -1 0
117 189 -1 0
116 189 -1 0
115 189 -1 0
114 189 -1 0
113 189 -1 0
112 189 -1 0
111 189 -1 0
110 189 -1 0
109 189 -1 0
108 189 -1 0
107 189 -1 0
106 189 -1 0
105 189 -1 0
104 189 -1 0
103 189 -1 0
102 189 -1 0
101 189 -1 0
100 189 -1 0
99 189 -1 0
98 189 -1 0
97 189 -1 0
96 189 -1 0
95 189 -1 0
94 189 -1 0
93 189 -1 0
92 189 -1 0
91 189 -1 0
90 189 -1 0
89 189 -1 0
88 189 -1 0
87 189 -1 0
86 189 -1 0
85 189 -1 0
84 189 -1 0
83 189 -1 0
82 189 -1 0
81 189 -1 0
80 189 -1 0
79 189 -1 0
78 189 -1 0
77 189 -1 0
356 188 -1 0
355 188 -1 0
354 188 -1 0
353 188 -1 0
352 188 -1 0
351 188 -1 0
350 188 -1 0
349 188 -1 0
348 188 -1 0
347 188 -1 0
346 188 -1 0
345 188 -1 0
344 188 -1 0
343 188 -1 0
342 188 -1 0
341 188 -1 0
125 188 -1 0
124 188 -1 0
123 188 -1 0
122 188 -1 0
121 188 -1 0
120 188 -1 0
119 188 -1 0
118 188 -1 0
117 188 -1 0
116 188 -1 0
115 188 -1 0
114 188 -1 0
113 188 -1 0
112 188 -1 0
111 188 -1 0
110 188 -1 0
109 188 -1 0
108 188 -1 0
107 188 -1 0
106 188 -1 0
105 188 -1 0
104 188 -1 0
103 188 -1 0
102 188 -1 0
101 188 -1 0
100 188 -1 0
99 188 -1 0
98 188 -1 0
97 188 -1 0
96 188 -1 0
95 188 -1 0
94 188 -1 0
93 188 -1 0
92 188 -1 0
91 188 -1 0
90 188 -1 0
89 188 -1 0
88 188 -1 0
87 188 -1 0
86 188 -1 0
85 188 -1 0
84 188 -1 0
83 188 -1 0
82 188 -1 0
81 188 -1 0
80 188 -1 0
79 188 -1 0
78 188 -1 0
77 188 -1 0
356 187 -1 0
355 187 -1 0
354 187 -1 0
353 187 -1 0
352 187 -1 0
351 187 -1 0
350 187 -1 0
349 187 -1 0
348 187 -1 0
347 187 -1 0
346 187 -1 0
345 187 -1 0
344 187 -1 0
343 187 -1 0
342 187 -1 0
341 187 -1 0
126 187 -1 0
125 187 -1 0
124 187 -1 0
123 187 -1 0
122 187 -1 0
121 187 -1 0
120 187 -1 0
119 187 -1 0
118 187 -1 0
117 187 -1 0
116 187 -1 0
